Skills,Country,n,mean,Job,index,alpha
tableau,Poland,34.0,124154.38235294117,Data Scientist,6,F
tableau,Poland,34.0,124154.38235294117,Data Scientist,6,F
tableau,Poland,34.0,124154.38235294117,Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Business Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Senior Data Scientist,6,F
tableau,Poland,34.0,124154.38235294117,Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Data Scientist,6,F
tableau,Poland,34.0,124154.38235294117,Senior Data Scientist,6,F
tableau,Poland,34.0,124154.38235294117,Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Senior Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Senior Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Senior Data Scientist,6,F
tableau,Poland,34.0,124154.38235294117,Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Data Scientist,6,F
tableau,Poland,34.0,124154.38235294117,Senior Data Engineer,6,F
tableau,Poland,34.0,124154.38235294117,Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Senior Data Analyst,6,F
tableau,Poland,34.0,124154.38235294117,Data Scientist,6,F
tableau,Poland,34.0,124154.38235294117,Business Analyst,6,F
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Analyst,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Machine Learning Engineer,3,C
spark,Spain,34.0,125524.64588235294,Machine Learning Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Senior Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Machine Learning Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Scientist,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Senior Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Scientist,3,C
spark,Spain,34.0,125524.64588235294,Machine Learning Engineer,3,C
spark,Spain,34.0,125524.64588235294,Senior Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Software Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Machine Learning Engineer,3,C
spark,Spain,34.0,125524.64588235294,Machine Learning Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Machine Learning Engineer,3,C
spark,Spain,34.0,125524.64588235294,Senior Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Senior Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Engineer,3,C
spark,Spain,34.0,125524.64588235294,Data Scientist,3,C
spark,Spain,34.0,125524.64588235294,Machine Learning Engineer,3,C
python,Hungary,32.0,121302.906875,Machine Learning Engineer,1,A
python,Hungary,32.0,121302.906875,Data Scientist,1,A
python,Hungary,32.0,121302.906875,Machine Learning Engineer,1,A
python,Hungary,32.0,121302.906875,Data Analyst,1,A
python,Hungary,32.0,121302.906875,Machine Learning Engineer,1,A
python,Hungary,32.0,121302.906875,Data Scientist,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Software Engineer,1,A
python,Hungary,32.0,121302.906875,Data Analyst,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Analyst,1,A
python,Hungary,32.0,121302.906875,Data Analyst,1,A
python,Hungary,32.0,121302.906875,Senior Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Scientist,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Scientist,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Analyst,1,A
python,Hungary,32.0,121302.906875,Machine Learning Engineer,1,A
python,Hungary,32.0,121302.906875,Software Engineer,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Senior Data Scientist,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Scientist,1,A
python,Hungary,32.0,121302.906875,Data Scientist,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Senior Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Engineer,1,A
python,Hungary,32.0,121302.906875,Data Scientist,1,A
sql,Ireland,31.0,133242.4779032258,Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Machine Learning Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Data Scientist,2,B
sql,Ireland,31.0,133242.4779032258,Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Scientist,2,B
sql,Ireland,31.0,133242.4779032258,Data Scientist,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Data Scientist,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Data Scientist,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Scientist,2,B
sql,Ireland,31.0,133242.4779032258,Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Scientist,2,B
sql,Ireland,31.0,133242.4779032258,Senior Data Engineer,2,B
sql,Ireland,31.0,133242.4779032258,Data Analyst,2,B
sql,Ireland,31.0,133242.4779032258,Machine Learning Engineer,2,B
spark,Portugal,31.0,126521.31258064516,Data Analyst,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Analyst,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Machine Learning Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Machine Learning Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Analyst,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Senior Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Machine Learning Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Analyst,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Business Analyst,3,C
spark,Portugal,31.0,126521.31258064516,Machine Learning Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Machine Learning Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Scientist,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
spark,Portugal,31.0,126521.31258064516,Data Engineer,3,C
python,Ireland,31.0,126977.45306451613,Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Analyst,1,A
python,Ireland,31.0,126977.45306451613,Data Analyst,1,A
python,Ireland,31.0,126977.45306451613,Machine Learning Engineer,1,A
python,Ireland,31.0,126977.45306451613,Machine Learning Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Analyst,1,A
python,Ireland,31.0,126977.45306451613,Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Analyst,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Scientist,1,A
python,Ireland,31.0,126977.45306451613,Machine Learning Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Analyst,1,A
python,Ireland,31.0,126977.45306451613,Data Scientist,1,A
python,Ireland,31.0,126977.45306451613,Data Scientist,1,A
python,Ireland,31.0,126977.45306451613,Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Scientist,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Scientist,1,A
python,Ireland,31.0,126977.45306451613,Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Scientist,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Analyst,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Scientist,1,A
python,Ireland,31.0,126977.45306451613,Senior Data Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Analyst,1,A
python,Ireland,31.0,126977.45306451613,Machine Learning Engineer,1,A
python,Ireland,31.0,126977.45306451613,Data Engineer,1,A
mongodb,France,30.0,119851.58966666665,Machine Learning Engineer,11,K
mongodb,France,30.0,119851.58966666665,Machine Learning Engineer,11,K
mongodb,France,30.0,119851.58966666665,Senior Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Senior Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Scientist,11,K
mongodb,France,30.0,119851.58966666665,Data Scientist,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Senior Data Scientist,11,K
mongodb,France,30.0,119851.58966666665,Senior Data Scientist,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Scientist,11,K
mongodb,France,30.0,119851.58966666665,Data Scientist,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Senior Data Scientist,11,K
mongodb,France,30.0,119851.58966666665,Senior Data Scientist,11,K
mongodb,France,30.0,119851.58966666665,Software Engineer,11,K
mongodb,France,30.0,119851.58966666665,Software Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
mongodb,France,30.0,119851.58966666665,Data Engineer,11,K
airflow,France,30.0,137767.20366666667,Senior Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Senior Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Analyst,12,L
airflow,France,30.0,137767.20366666667,Senior Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Scientist,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Analyst,12,L
airflow,France,30.0,137767.20366666667,Senior Data Scientist,12,L
airflow,France,30.0,137767.20366666667,Data Scientist,12,L
airflow,France,30.0,137767.20366666667,Data Scientist,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Analyst,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Senior Data Scientist,12,L
airflow,France,30.0,137767.20366666667,Senior Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Senior Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Senior Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Analyst,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Data Engineer,12,L
airflow,France,30.0,137767.20366666667,Senior Data Scientist,12,L
airflow,France,30.0,137767.20366666667,Data Analyst,12,L
airflow,France,30.0,137767.20366666667,Senior Data Engineer,12,L
tableau,Germany,29.0,106719.43655172412,Senior Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Senior Data Scientist,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Business Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Scientist,6,F
tableau,Germany,29.0,106719.43655172412,Data Scientist,6,F
tableau,Germany,29.0,106719.43655172412,Data Engineer,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Scientist,6,F
tableau,Germany,29.0,106719.43655172412,Senior Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Senior Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Senior Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Business Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Scientist,6,F
tableau,Germany,29.0,106719.43655172412,Business Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Senior Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Business Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Senior Data Scientist,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
tableau,Germany,29.0,106719.43655172412,Data Analyst,6,F
sql,Belgium,28.0,109013.01125000001,Data Scientist,2,B
sql,Belgium,28.0,109013.01125000001,Machine Learning Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Data Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Data Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Machine Learning Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Business Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Scientist,2,B
sql,Belgium,28.0,109013.01125000001,Data Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Machine Learning Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Data Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Data Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Data Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Data Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Software Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Data Scientist,2,B
sql,Belgium,28.0,109013.01125000001,Machine Learning Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Business Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Data Scientist,2,B
sql,Belgium,28.0,109013.01125000001,Business Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Engineer,2,B
sql,Belgium,28.0,109013.01125000001,Business Analyst,2,B
sql,Belgium,28.0,109013.01125000001,Data Engineer,2,B
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Analyst,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Scientist,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Business Analyst,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Senior Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Scientist,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Software Engineer,13,M
scala,France,28.0,117914.1976785714,Senior Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Engineer,13,M
scala,France,28.0,117914.1976785714,Data Analyst,13,M
scala,France,28.0,117914.1976785714,Senior Data Scientist,13,M
python,Sweden,28.0,134662.47589285712,Data Scientist,1,A
python,Sweden,28.0,134662.47589285712,Data Scientist,1,A
python,Sweden,28.0,134662.47589285712,Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Business Analyst,1,A
python,Sweden,28.0,134662.47589285712,Data Analyst,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Scientist,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Data Analyst,1,A
python,Sweden,28.0,134662.47589285712,Machine Learning Engineer,1,A
python,Sweden,28.0,134662.47589285712,Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Data Scientist,1,A
python,Sweden,28.0,134662.47589285712,Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Machine Learning Engineer,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Data Analyst,1,A
python,Sweden,28.0,134662.47589285712,Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Data Analyst,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Machine Learning Engineer,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Analyst,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Scientist,1,A
python,Sweden,28.0,134662.47589285712,Senior Data Analyst,1,A
python,Sweden,28.0,134662.47589285712,Data Scientist,1,A
python,Sweden,28.0,134662.47589285712,Data Engineer,1,A
python,Sweden,28.0,134662.47589285712,Data Engineer,1,A
python,Italy,28.0,101294.0625,Data Engineer,1,A
python,Italy,28.0,101294.0625,Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Analyst,1,A
python,Italy,28.0,101294.0625,Data Analyst,1,A
python,Italy,28.0,101294.0625,Senior Data Analyst,1,A
python,Italy,28.0,101294.0625,Data Engineer,1,A
python,Italy,28.0,101294.0625,Senior Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Engineer,1,A
python,Italy,28.0,101294.0625,Machine Learning Engineer,1,A
python,Italy,28.0,101294.0625,Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Analyst,1,A
python,Italy,28.0,101294.0625,Data Engineer,1,A
python,Italy,28.0,101294.0625,Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Engineer,1,A
python,Italy,28.0,101294.0625,Data Engineer,1,A
python,Italy,28.0,101294.0625,Data Analyst,1,A
python,Italy,28.0,101294.0625,Machine Learning Engineer,1,A
python,Italy,28.0,101294.0625,Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Engineer,1,A
python,Italy,28.0,101294.0625,Data Analyst,1,A
python,Italy,28.0,101294.0625,Data Engineer,1,A
python,Italy,28.0,101294.0625,Data Analyst,1,A
python,Italy,28.0,101294.0625,Data Scientist,1,A
python,Italy,28.0,101294.0625,Data Analyst,1,A
python,Italy,28.0,101294.0625,Senior Data Analyst,1,A
kafka,France,28.0,133705.05410714287,Business Analyst,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Analyst,14,N
kafka,France,28.0,133705.05410714287,Senior Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Senior Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Analyst,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Business Analyst,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Scientist,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Senior Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Software Engineer,14,N
kafka,France,28.0,133705.05410714287,Senior Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Senior Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Data Analyst,14,N
kafka,France,28.0,133705.05410714287,Data Engineer,14,N
kafka,France,28.0,133705.05410714287,Senior Data Scientist,14,N
gcp,France,28.0,112974.20732142856,Machine Learning Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Analyst,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Scientist,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Senior Data Scientist,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Analyst,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Senior Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Senior Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Scientist,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Scientist,7,G
gcp,France,28.0,112974.20732142856,Senior Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Engineer,7,G
gcp,France,28.0,112974.20732142856,Data Analyst,7,G
sql,Sweden,27.0,123181.49574074073,Data Scientist,2,B
sql,Sweden,27.0,123181.49574074073,Data Engineer,2,B
sql,Sweden,27.0,123181.49574074073,Senior Data Engineer,2,B
sql,Sweden,27.0,123181.49574074073,Data Analyst,2,B
sql,Sweden,27.0,123181.49574074073,Data Scientist,2,B
sql,Sweden,27.0,123181.49574074073,Senior Data Scientist,2,B
sql,Sweden,27.0,123181.49574074073,Senior Data Engineer,2,B
sql,Sweden,27.0,123181.49574074073,Data Analyst,2,B
sql,Sweden,27.0,123181.49574074073,Data Engineer,2,B
sql,Sweden,27.0,123181.49574074073,Data Scientist,2,B
sql,Sweden,27.0,123181.49574074073,Data Analyst,2,B
sql,Sweden,27.0,123181.49574074073,Data Engineer,2,B
sql,Sweden,27.0,123181.49574074073,Senior Data Engineer,2,B
sql,Sweden,27.0,123181.49574074073,Business Analyst,2,B
sql,Sweden,27.0,123181.49574074073,Data Analyst,2,B
sql,Sweden,27.0,123181.49574074073,Data Scientist,2,B
sql,Sweden,27.0,123181.49574074073,Senior Data Engineer,2,B
sql,Sweden,27.0,123181.49574074073,Data Analyst,2,B
